ID IMDB;NOM;ANNEE;RATING;URL;LIEU TOURNAGE;GENRES;LANGUE;RESUME;PAYS;
tt4656392;Lego Dimensions;2015;7.8;/title/tt4656392/?ref_=nm_flmg_t_1_act;;Action,Adventure,Comedy;English;When a mysterious and powerful vortex appears in various lego worlds, Batman, Gandalf and Wyldstyle bravely jump into the vortex and travel through space and time to rescue their friends.;United States
tt0254099;The Anniversary Party;2001;6.3;/title/tt0254099/?ref_=nm_flmg_t_2_act; USA, California,Hollywood Hills  Los Angeles;Comedy,Drama,Romance;English;Love is complex and relationships deteriorate.;United States
tt0110892;Princesse Caraboo;1994;6.0;/title/tt0110892/?ref_=nm_flmg_t_3_act; UK, England,London;Comedy,Drama,History;English;A mysterious young woman speaking a strange language shows up in an English village, where she is taken in by aristocrats who assume she is a foreign princess;United Kingdom
tt0106447;Une pause, quatre soupirs;1993;5.7;/title/tt0106447/?ref_=nm_flmg_t_4_act; USA, Arizona,Casa Grande;Drama;English;A fired TV salesman (Roth) abandons his girlfriend (Fonda) for the open highway. Encouraged by her best friend (Cates), the girlfriend has an affair with an idealistic local house painter (Stoltz) just as the boyfriend returns.;United States
tt0101775;Drop Dead Fred;1991;5.9;/title/tt0101775/?ref_=nm_flmg_t_5_act; USA, Minnesota,Paisley Park Studios - 7801 Audubon Road  Chanhassen;Comedy,Drama,Fantasy;English;A young woman finds her already unstable life rocked by the presence of a rambunctious imaginary friend from childhood.;United States
tt0220606;Largo Desolato;1990;7.3;/title/tt0220606/?ref_=nm_flmg_t_6_act;;Drama;English;Political prisoner awaits in his jail cell to learn what his faith will be. Based on a play by Czech political prisoner turned president Vaclav Havel.;United States
tt0099700;Gremlins 2 : La Nouvelle Génération;1990;6.4;/title/tt0099700/?ref_=nm_flmg_t_7_act; USA, New York, Manhattan  New York City;Comedy,Fantasy,Horror;English;The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper.;United States
tt0099819;Je t'aime à te tuer;1990;6.4;/title/tt0099819/?ref_=nm_flmg_t_8_act; USA, Washington,Bob's Java Jive - 2102 South Tacoma Way  Tacoma;Comedy,Crime;English;Joey Boca (Kevin Kline) owns a pizza parlor, and is married to Rosalie (Tracey Ullman). He's also a serial womanizer. Rosalie goes to extremes when she finds he has been cheating.;United States
tt0097490;Les années copain;1989;5.2;/title/tt0097490/?ref_=nm_flmg_t_9_act; USA, Mississippi,Oxford;Drama;English;Three young sorority women try to find love with potential men, while worrying about changes in their way of life when integration begins at their college in 1957 segregated Alabama.;United States
tt0098300;Shag;1988;6.4;/title/tt0098300/?ref_=nm_flmg_t_10_act; USA, South Carolina,Florence;Comedy,Drama,Romance;English;Summer of 1963. Carson is getting married to her boyfriend so her friends Melaina, Pudge and Luanne take her to Myrtle Beach for one last irresponsible weekend.;United States
tt0094799;Les feux de la nuit;1988;5.7;/title/tt0094799/?ref_=nm_flmg_t_11_act; USA, New York,Manhattan  New York City;Drama;English;A disillusioned young writer living in New York City turns to drugs and drinking to block out the memories of his dead mother and estranged wife.;Japan
tt0092834;Rendez-vous avec un ange;1987;5.6;/title/tt0092834/?ref_=nm_flmg_t_12_act; USA, North Carolina,Wilmington;Comedy,Fantasy,Romance;English;An aspiring composer discovers a broken-winged, beautiful angel in his swimming pool. When everyone finds out, he must deal with his jealous fiancé, his future father-in-law, and his friends who have a business plan.;United States
tt0089453;Nuits secrètes II;1985;5.7;/title/tt0089453/?ref_=nm_flmg_t_13_act; Thailand,Chang Mi,;Drama;English;While in the first part, Lili searched for her mother, she now questions her mom on the identity of her father.;United States
tt0087363;Gremlins;1984;7.3;/title/tt0087363/?ref_=nm_flmg_t_14_act; USA, California, Universal Studios - 100 Universal City Plaza  Universal City;Comedy,Fantasy,Horror;English;A young man inadvertently breaks three important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.;United States
tt0087583;Nuits secrètes;1984;7.0;/title/tt0087583/?ref_=nm_flmg_t_15_act; Spain, Andalucía,Granada;Drama;English;A young actress, thought to be easy and without morals, gathers three former schoolmates to find out who her mother is.;United States
tt0061523;La comtesse de Hong-Kong;1967;6.0;/title/tt0061523/?ref_=nm_flmg_t_1_act; UK, England, Iver Heath  Buckinghamshire;Comedy,Romance;English;In Hong Kong, an ambassador returning to America meets a Russian countess, a refugee without a passport, who decides to hide in his cabin.;United Kingdom
tt0050598;Un roi à New York;1957;7.0;/title/tt0050598/?ref_=nm_flmg_t_2_act; UK, England, Soho  London;Comedy,Drama;English;A recently-deposed European monarch seeks shelter in New York City, where he becomes an accidental television celebrity and is later wrongly accused of being a Communist.;United Kingdom
tt0044837;Les feux de la rampe;1952;8.0;/title/tt0044837/?ref_=nm_flmg_t_3_act; USA, California,RKO-Pathé Studios - 9336 Washington Blvd.  Culver City;Drama,Music,Romance;English;A fading comedian and a suicidally despondent ballet dancer must look to each other to find purpose and hope in their lives.;United States
tt0039631;Monsieur Verdoux;1947;7.8;/title/tt0039631/?ref_=nm_flmg_t_4_act; USA, California,Lake Arrowhead  San Bernardino National Forest;Comedy,Crime,Drama;English;A suave but cynical man supports his family by marrying and murdering rich women for their money, but the job has some occupational hazards.;United States
tt0032553;Le dictateur;1940;8.4;/title/tt0032553/?ref_=nm_flmg_t_5_act; USA, California,Santa Monica Mountains  Los Angeles;Comedy,Drama,War;English;Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.;United States
tt0027977;Les temps modernes;1936;8.5;/title/tt0027977/?ref_=nm_flmg_t_6_act; USA, California,Sierra Hwy. & Penman Rd.  Santa Clarita;Comedy,Drama,Romance;English;The Tramp struggles to live in modern industrial society with the help of a young homeless woman.;United States
tt0021749;Les lumières de la ville;1931;8.5;/title/tt0021749/?ref_=nm_flmg_t_7_act; USA, California, Hollywood  Los Angeles;Comedy,Drama,Romance;None;With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.;United States
tt0019379;Mirages;1928;7.6;/title/tt0019379/?ref_=nm_flmg_t_8_act; USA, California,Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd.  Culver City;Comedy,Romance;;A young lady from Georgia goes to Hollywood in the hopes of becoming an actress.;United States
tt0018773;Le cirque;1928;8.1;/title/tt0018773/?ref_=nm_flmg_t_9_act; USA, California,Glendale;Comedy,Family,Romance;None;The Tramp finds work and the girl of his dreams at a circus.;United States
tt0929410;Camille;1926;4.7;/title/tt0929410/?ref_=nm_flmg_t_10_act;;Short,Drama;None;A home movie version of the Dumas play: a young woman becomes a courtesan and tragedy befalls her.;United States
tt0015864;La ruée vers l'or;1925;8.1;/title/tt0015864/?ref_=nm_flmg_t_11_act; USA, California,Sierra Nevada Mountains;Adventure,Comedy,Drama;None;A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.;United States
tt0014624;L'opinion publique;1923;6.9;/title/tt0014624/?ref_=nm_flmg_t_12_act; USA, California, Hollywood  Los Angeles;Drama,Romance;English;A kept woman runs into her former fiancé and finds herself torn between love and comfort.;United States
tt0014137;Hollywood;1923;6.8;/title/tt0014137/?ref_=nm_flmg_t_13_act; USA, California, Hollywood  Los Angeles;Comedy,Drama;None;Angela comes to Hollywood with only two things: her dream to become a movie star, and Grandpa. She leaves Grandma, an aunt, her brother, and her longtime boyfriend back in Centerville. Despite seeing major movie stars around every corner and knocking on every casting office door in town, at the end of her first day she is still unemployed. To her horror, when she arri... Read all;United States
tt0014497;Âmes à vendre;1923;7.0;/title/tt0014497/?ref_=nm_flmg_t_14_act; USA, California,The Lot - 1041 N. Formosa Avenue  West Hollywood;Comedy,Drama,Romance;None;A young woman hits Hollywood, determined to become a star.;United States
tt0014358;Le pélerin;1923;7.2;/title/tt0014358/?ref_=nm_flmg_t_15_act; USA, California,Saugus Train Depot  Saugus;Comedy,Western;None;Disguised as a priest, an escaped convict makes his way to Texas. He ends up in a small rural town where the townsfolk mistake him for their new church minister.;United States
tt14109724;Ticket to Paradise;2022;6.1;/title/tt14109724/?ref_=nm_flmg_t_2_act; Australia, Queensland,Airlie Beach;Comedy,Romance;English;A divorced couple teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.;United Kingdom
tt10539608;Minuit dans l'univers;2020;5.7;/title/tt10539608/?ref_=nm_flmg_t_3_act; Spain, Canary Islands,La Palma;Adventure,Drama,Sci-Fi;English;This post-apocalyptic tale follows Augustine, a lonely scientist in the Arctic, as he races to stop Sully and her fellow astronauts from returning home to a mysterious global catastrophe.;United States
tt5056196;Catch-22;2019;7.7;/title/tt5056196/?ref_=nm_flmg_t_4_act; Italy, Lazio,Viterbo;Action,Comedy,Drama;English;Limited series adaptation of the classic Joseph Heller novel. Follows Captain John Yossarian and airmen in World War II.;United States
tt2241351;Money Monster;2016;6.5;/title/tt2241351/?ref_=nm_flmg_t_5_act; USA, New York, Queens  New York City;Action,Crime,Drama;English;Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.;United States
tt0475290;Ave, César !;2016;6.3;/title/tt0475290/?ref_=nm_flmg_t_6_act; USA, California,Warner Brothers Burbank Studios - 4000 Warner Boulevard  Burbank;Comedy,Drama,Mystery;English;A Hollywood fixer in the 1950s works to keep the studio's stars in line.;United States
tt1964418;À la poursuite de demain;2015;6.4;/title/tt1964418/?ref_=nm_flmg_t_7_act; Spain, Comunidad Valenciana,City of Arts and Sciences  Valencia;Action,Adventure,Family;English;Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.;United States
tt2177771;Monuments Men;2014;6.1;/title/tt2177771/?ref_=nm_flmg_t_8_act; UK, England,Rye  East Sussex;Comedy,Drama,History;English;An unlikely World War II platoon is tasked to rescue art masterpieces from German thieves and return them to their owners.;Germany
tt2290075;8;2012;7.3;/title/tt2290075/?ref_=nm_flmg_t_10_act; USA, California,Wilshire Ebell Theatre - 4401 W. 8th St.  Los Angeles;Drama,History;English;Live chronicle of the landmark federal trial of California's Prop. 8 using the actual court transcripts and first-hand interviews.;United States
tt1033575;The Descendants;2011;7.3;/title/tt1033575/?ref_=nm_flmg_t_11_act; USA, Hawaii,Hanalei  Kaua'i;Comedy,Drama;English;A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.;United States
tt1124035;Les marches du pouvoir;2011;7.1;/title/tt1124035/?ref_=nm_flmg_t_12_act; USA, Ohio,Cincinnati;Drama,Thriller;English;An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.;United States
tt1440728;The American;2010;6.3;/title/tt1440728/?ref_=nm_flmg_t_13_act; Italy, Abruzzo,Castel del Monte  L'Aquila;Action,Crime,Drama;English;An assassin hides out in Italy for one last assignment.;United States
tt0432283;Fantastic Mr. Fox;2009;7.9;/title/tt0432283/?ref_=nm_flmg_t_14_act; UK, England, Bow  London;Animation,Adventure,Comedy;English;An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.;United Kingdom
tt1234548;Les chèvres du Pentagone;2009;6.2;/title/tt1234548/?ref_=nm_flmg_t_15_act;;Comedy,War;English;A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.;United States
tt6156584;Snowpiercer;2020–2022;6.9;/title/tt6156584/?ref_=nm_flmg_t_1_act; Canada,British Columbia,;Action,Drama,Sci-Fi;English;Seven years after the world has become a frozen wasteland, the remnants of humanity inhabit a perpetually-moving train that circles the globe, where class warfare, social injustice and the politics of survival play out.;United States
tt21221240;Bad Behaviour;2023;4.9;/title/tt21221240/?ref_=nm_flmg_t_2_act;;Comedy,Drama;French;Lucy, a former child actress who seeks enlightenment at a retreat led by spiritual leader Elon, while also navigating the close but turbulent relationship with her daughter, Dylan.;New Zealand
tt1745960;Top Gun: Maverick;2022;8.3;/title/tt1745960/?ref_=nm_flmg_t_3_act; USA, California,Eldorado National Forest;Action,Drama;English;After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.;United States
tt0437086;Alita: Battle Angel;2019;7.3;/title/tt0437086/?ref_=nm_flmg_t_4_act; USA, Texas,Austin;Action,Adventure,Sci-Fi;English;A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is.;Japan
tt3829920;Line of fire;2017;7.6;/title/tt3829920/?ref_=nm_flmg_t_5_act; USA, Arizona,Prescott;Action,Biography,Drama;English;Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.;United States
tt2250912;Spider-Man: Homecoming;2017;7.4;/title/tt2250912/?ref_=nm_flmg_t_6_act; Germany,Berlin,;Action,Adventure,Sci-Fi;English;Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.;United States
tt0376479;American Pastoral;2016;6.1;/title/tt0376479/?ref_=nm_flmg_t_7_act; USA, Pennsylvania,Pittsburgh;Crime,Drama,Mystery;English;An All-American college star and his beauty queen wife watch their seemingly perfect life fall apart as their daughter joins the turmoil of '60s America.;Hong Kong
tt3136112;Abri;2014;6.5;/title/tt3136112/?ref_=nm_flmg_t_8_act; USA, New York,New York City;Drama;English;Hannah and Tahir fall in love while homeless on the streets of New York. Shelter explores how they got there, and as we learn about their pasts we realize they need each other to build a future.;United States
tt1959490;Noé;2014;5.8;/title/tt1959490/?ref_=nm_flmg_t_9_act; Iceland, Reykjavík,Fossvogur;Action,Adventure,Drama;English;Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.;United States
tt2494384;L'Attrape-rêves;2014;5.3;/title/tt2494384/?ref_=nm_flmg_t_10_act; Canada,Manitoba,;Drama;English;A struggling mother encounters the son she abandoned 20 years earlier.;Spain
tt1837709;Un amour d'hiver;2014;6.1;/title/tt1837709/?ref_=nm_flmg_t_11_act; USA, New York, Brooklyn  New York City;Drama,Fantasy,Mystery;English;A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.;United States
tt2205697;L'amour malgré tout;2012;7.2;/title/tt2205697/?ref_=nm_flmg_t_12_act; USA, North Carolina,839 S Lumina Ave  Wrightsville Beach;Comedy,Drama,Romance;English;An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.;United States
tt1251743;Salvation Boulevard;2011;5.3;/title/tt1251743/?ref_=nm_flmg_t_13_act; USA, Michigan,Ann Arbor;Comedy,Crime,Drama;English;Set in the world of mega-churches in which a former Deadhead-turned-born again-Christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor.;United States
tt1578275;Le dilemme;2011;5.3;/title/tt1578275/?ref_=nm_flmg_t_14_act; USA, Illinois,2000 Naperville Wheaton Rd.  Naperville;Comedy,Drama;English;A man discovers that his best friend's wife is having an affair.;United States
tt1440379;Virginia;2010;5.4;/title/tt1440379/?ref_=nm_flmg_t_15_act; USA, Michigan,Holland;Drama;English;A sheriff sees his state senate bid slide out onto the ice when his daughter begins to date the son of a charming but psychologically disturbed woman with whom the sheriff has engaged in a two-decade-long affair.;United States
tt0851471;Sir Billi;2012;2.9;/title/tt0851471/?ref_=nm_flmg_t_1_act;;Animation,Adventure,Comedy;English;A retired veterinarian living in a remote Scottish village encounters a goat who thinks he's a dog, an Admiral who's afraid of the water, and a beaver who was raised by rabbits.;United Kingdom
tt1105769;Modern Greeks: C.P. Cavafy;2007;8.5;/title/tt1105769/?ref_=nm_flmg_t_2_act; Egypt,Alexandria,;Documentary;Greek;;Greece
tt0455566;Bons baisers de Russie;2005;7.7;/title/tt0455566/?ref_=nm_flmg_t_3_act;;Action,Adventure,Thriller;English;This game follows the storyline of the novel and 1963 movie, with adding in new scenes to make the game more action-oriented, as well as changing the affiliation of the main villains.;United States
tt0311429;La Ligue des gentlemen extraordinaires;2003;5.8;/title/tt0311429/?ref_=nm_flmg_t_5_act; Czech Republic,Prague,;Action,Adventure,Fantasy;English;In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.;United States
tt0181536;À la rencontre de Forrester;2000;7.3;/title/tt0181536/?ref_=nm_flmg_t_6_act; USA, New York, Bronx  New York City;Drama;English;A young writing prodigy finds a mentor in a reclusive author.;United States
tt0137494;Haute voltige;1999;6.3;/title/tt0137494/?ref_=nm_flmg_t_7_act; UK, Scotland, Mull  Argyll and Bute;Action,Crime,Romance;English;An insurance agent is sent by her employer to track down and help capture an art thief.;United Kingdom
tt0145734;La carte du coeur;1998;7.0;/title/tt0145734/?ref_=nm_flmg_t_8_act; USA, California, Downtown  Los Angeles;Comedy,Drama,Romance;English;Eleven articulate people work through affairs of the heart in Los Angeles.;United States
tt0118661;Chapeau melon et bottes de cuir;1998;3.8;/title/tt0118661/?ref_=nm_flmg_t_9_act; UK, England,RAF Little Rissington  Gloucestershire;Action,Adventure,Sci-Fi;English;Two British Agents team up to stop Sir August de Wynter from destroying the world with a weather-changing machine.;United States
tt0117500;Rock;1996;7.4;/title/tt0117500/?ref_=nm_flmg_t_10_act; USA, California,Alcatraz Island  San Francisco Bay;Action,Adventure,Thriller;English;A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.;United States
tt0113071;Lancelot : Le Premier Chevalier;1995;6.0;/title/tt0113071/?ref_=nm_flmg_t_12_act; UK, Wales, Harlech  Gwynedd;Action,Adventure,Drama;English;Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.;United States
tt0113501;Juste cause;1995;6.4;/title/tt0113501/?ref_=nm_flmg_t_13_act; USA, Florida,Gainesville;Action,Crime,Drama;English;A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.;United States
tt0109920;Un Anglais sous les tropiques;1994;5.0;/title/tt0109920/?ref_=nm_flmg_t_14_act;;Comedy;English;In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues.;South Africa
tt0107969;Soleil levant;1993;6.2;/title/tt0107969/?ref_=nm_flmg_t_15_act; USA, California,Nate Starkman & Son Building - 544 Mateo St  Los Angeles;Action,Crime,Drama;English;When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.;United States
tt4236770;Yellowstone;2018–2023;8.7;/title/tt4236770/?ref_=nm_flmg_t_1_act; USA, Montana, 125 Appaloosa Trail  Darby;Drama,Western;English;A ranching family in Montana faces off against others encroaching on their land.;United States
tt12361974;Zack Snyder's Justice League;2021;7.9;/title/tt12361974/?ref_=nm_flmg_t_2_act; Iceland,Djúpavík,;Action,Adventure,Fantasy;English;Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions.;United States
tt9340860;L'un des nôtres;2020;6.7;/title/tt9340860/?ref_=nm_flmg_t_3_act; Canada, Alberta,Didsbury;Crime,Drama,Thriller;English;A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson.;United States
tt1478839;The Art of Racing in the Rain;2019;7.5;/title/tt1478839/?ref_=nm_flmg_t_4_act; Canada, British Columbia,Vancouver;Comedy,Drama,Romance;English;Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life.;United States
tt1860242;The Highwaymen;2019;6.9;/title/tt1860242/?ref_=nm_flmg_t_5_act; USA, Louisiana,New Orleans;Biography,Crime,Drama;English;The untold true story of the legendary detectives who brought down Bonnie and Clyde.;United States
tt4209788;Le grand jeu;2017;7.4;/title/tt4209788/?ref_=nm_flmg_t_6_act; Canada, Ontario,Collingwood;Biography,Crime,Drama;English;The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.;United States
tt4846340;Les Figures de l'ombre;2016;7.8;/title/tt4846340/?ref_=nm_flmg_t_7_act; USA, Georgia,East Point;Biography,Drama,History;English;The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.;United States
tt3014866;Criminal: Un espion dans la tête;2016;6.3;/title/tt3014866/?ref_=nm_flmg_t_8_act; UK, England, Croydon  London;Action,Sci-Fi,Thriller;English;In a last-ditch effort to stop a diabolical plot, a dead CIA operative's memories, secrets, and skills are implanted into a death-row inmate in hopes that he will complete the operative's mission.;United States
tt2975590;Batman v Superman: L'Aube de la Justice;2016;6.5;/title/tt2975590/?ref_=nm_flmg_t_9_act; USA, Michigan,Detroit;Action,Adventure,Sci-Fi;English;Batman is manipulated by Lex Luthor to fear Superman. Superman´s existence is meanwhile dividing the world and he is framed for murder during an international crisis. The heroes clash and force the neutral Wonder Woman to reemerge.;United States
tt5034074;Billy the Kid: New Evidence;2015;6.5;/title/tt5034074/?ref_=nm_flmg_t_10_act;;Documentary;English;In a California memorabilia shop in 2010, collector Randy Guijarro bought a tintype that looked to be a familiar figure, Billy the Kid - playing croquet with his gang known as The Regulators. As the gravity of the discovery began to set in, Guijarro initiated a chain of events that would lead him on a painstaking journey to verify the photograph's authenticity.;United States
tt2097298;McFarland, USA;2015;7.4;/title/tt2097298/?ref_=nm_flmg_t_11_act; USA, California,Kern County;Biography,Drama,Sport;English;Jim White moves his family after losing his last job as a football coach, and at his new school he turns seven disappointing students into one of the best cross-country teams in the region.;United States
tt2883434;Black or White;2014;6.6;/title/tt2883434/?ref_=nm_flmg_t_12_act; USA, Louisiana,New Orleans;Drama;English;A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.;United States
tt2223990;Le Pari: Draft Day;2014;6.8;/title/tt2223990/?ref_=nm_flmg_t_13_act; USA, Ohio,Wildwater Kingdom  Aurora;Drama,Sport;English;At the NFL Draft, General Manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.;United States
tt2172934;3 Days to Kill;2014;6.2;/title/tt2172934/?ref_=nm_flmg_t_14_act; Serbia,Belgrade,;Action,Comedy,Drama;English;A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.;United States
tt1205537;The Ryan Initiative;2014;6.2;/title/tt1205537/?ref_=nm_flmg_t_15_act; UK, England,Liverpool  Merseyside;Action,Drama,Thriller;English;Jack Ryan, as a young covert C.I.A. analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.;United States
tt13375076;L'exorciste du Vatican;2023;6.1;/title/tt13375076/?ref_=nm_flmg_t_1_act; Ireland, Dublin 2,Trinity College  College Green;Horror,Thriller;English;Follow Gabriele Amorth, the Vatican's leading exorcist, as he investigates the possession of a child and uncovers a conspiracy the Vatican has tried to keep secret.;United States
tt14714980;Poker Face;2022;5.2;/title/tt14714980/?ref_=nm_flmg_t_2_act; Australia, New South Wales,Kiama;Action,Crime,Thriller;English;A tech billionaire hosts a high-stakes poker game between friends, but the evening takes a turn when long-held secrets are revealed, an elaborate revenge plot unfolds, and thieves break in.;United States
tt10268488;The Greatest Beer Run Ever;2022;6.8;/title/tt10268488/?ref_=nm_flmg_t_3_act; Thailand,Bangkok,;Adventure,Drama,War;English;A man's story of leaving New York in 1967 to bring beer to his childhood buddies in the Army while they are fighting in Vietnam.;United States
tt4471908;Prizefighter: The Life of Jem Belcher;2022;5.7;/title/tt4471908/?ref_=nm_flmg_t_4_act;;Biography;English;At the turn of the 19th century, Pugilism was the sport of kings and a gifted young boxer fought his way to becoming champion of England.;United Kingdom
tt10648342;Thor: Love and Thunder;2022;6.2;/title/tt10648342/?ref_=nm_flmg_t_5_act; Australia, New South Wales,Little Bay  Sydney;Action,Adventure,Comedy;English;Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.;Australia
tt10059518;Enragé;2020;6.0;/title/tt10059518/?ref_=nm_flmg_t_7_act; USA, Louisiana,New Orleans;Action,Thriller;English;After a confrontation with an unstable man at an intersection, a woman becomes the target of his rage.;United Kingdom
tt4844140;True History of the Kelly Gang;2019;6.0;/title/tt4844140/?ref_=nm_flmg_t_8_act; Australia, Victoria,Melbourne;Action,Biography,Crime;English;Australian bushranger Ned Kelly and his gang flee from authorities during the 1870s.;Australia
tt6821044;The Loudest Voice;2019;7.9;/title/tt6821044/?ref_=nm_flmg_t_9_act;;Biography,Drama;English;7-part limited series about Roger Ailes, the founder of Fox News, focusing on the past decade which Ailes arguably became the Republican Party's de facto leader and the sexual harassment accusations that brought his career to an end.;United States
tt7008872;Boy Erased;2018;6.9;/title/tt7008872/?ref_=nm_flmg_t_10_act; USA, Georgia,Atlanta;Biography,Drama;English;The son of a Baptist preacher unwillingly participates in a church-supported gay conversion program after being forcibly outed to his parents.;Australia
tt7895824;Tourism Australia: Dundee - The Son of a Legend Returns Home;2018;7.9;/title/tt7895824/?ref_=nm_flmg_t_11_act;;Short,Comedy;English;Brian Dundee tries to locate his father, Crocodile Dundee, in the Australian Outback.;United States
tt2345759;La momie;2017;5.4;/title/tt2345759/?ref_=nm_flmg_t_13_act; UK, England, 12-48 Southampton Row  London;Action,Adventure,Fantasy;English;An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia and terrors that defy human comprehension.;United States
tt27425296;The Nice Guys: The Nice Guys Detective Agency;2016;7.4;/title/tt27425296/?ref_=nm_flmg_t_14_act;;Short,Comedy;English;A series of shorts in which different women hire Healy and March from The Nice Guys Detective Agency for protection, then treated with a short clip from The Nice Guys (2016) that is relative to their individual stories.;United States
tt9881938;Saturday Night Live: Cut for Time;2016;5.6;/title/tt9881938/?ref_=nm_flmg_t_15_act;;Comedy;English;Saturday Night Live: Cut For Time consists of all of the sketches that didn't make it past dress rehearsal to air.;United States
tt9603212;Mission : Impossible - Dead Reckoning, partie 1;2023;7.8;/title/tt9603212/?ref_=nm_flmg_t_1_act; Norway, Møre og Romsdal,Helsetkopen;Action,Adventure,Thriller;English;Ethan Hunt and his IMF team must track down a dangerous weapon before it falls into the wrong hands.;United States
tt13640382;Au Revoir, Chris Hemsworth;2020;7.8;/title/tt13640382/?ref_=nm_flmg_t_3_act;;Short,Comedy,Music;French;Venice: A city full of beauty, love, music, and brutal trash talk. Join the Pom's team in saying "Au Revoir, Chris Hemsworth".;France
tt4912910;Mission: Impossible - Fallout;2018;7.7;/title/tt4912910/?ref_=nm_flmg_t_4_act; Norway, Forsand,Preacher's Pulpit;Action,Adventure,Thriller;English;Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.;United States
tt3532216;Barry Seal: American Traffic;2017;7.1;/title/tt3532216/?ref_=nm_flmg_t_5_act; USA, Georgia,Ball Ground;Action,Comedy,Crime;English;The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.;United States
tt3393786;Jack Reacher: Never Go Back;2016;6.1;/title/tt3393786/?ref_=nm_flmg_t_7_act; USA, Louisiana,Baton Rouge;Action,Crime,Drama;English;Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name while on the run as a fugitive from the law.;China
tt2381249;Mission: Impossible - Rogue Nation;2015;7.4;/title/tt2381249/?ref_=nm_flmg_t_8_act; Morocco,Marrakech,;Action,Adventure,Thriller;English;Ethan and his team take on their most impossible mission yet when they have to eradicate an international rogue organization as highly skilled as they are and committed to destroying the IMF.;United States
