tt2461172;nm0004937;
tt3498820;nm0751577;
tt3498820;nm0751648;
tt2395427;nm0923736;
tt1872194;nm0229694;
tt2883512;nm0269463;
tt0848228;nm0923736;
tt1515091;nm0005363;
tt1231583;nm0680846;
tt27704325;nm0110300;
tt14250484;nm0271246;
tt14250484;nm0300944;
tt17569526;nm4224294;
tt13002242;nm0133899;
tt10545470;nm4922817;
tt9172422;nm1267707;
tt20895888;nm2016916;
tt4725842;nm1618621;
tt6451260;nm0029762;
tt7250056;nm0000801;
tt7476116;nm0500976;
tt6293032;nm0137228;
tt5351818;nm0133899;
tt5078354;nm0860019;
tt14309446;nm0357453;
tt14439896;nm6793979;
tt6654210;nm0298807;
tt14696048;nm9587343;
tt14696048;nm4042952;
tt4651466;nm3232264;
tt3152592;nm0148999;
tt8629748;nm0000916;
tt7401588;nm1890845;
tt4560436;nm0000916;
tt5294550;nm0000631;
tt5657846;nm1890845;
tt3371366;nm0000881;
tt4572514;nm0000916;
tt17024450;nm0298807;
tt10095582;nm0001054;
tt10016180;nm0359387;
tt3766354;nm0298807;
tt6000478;nm0319659;
tt2671706;nm0000243;
tt0455944;nm0298807;
tt1272878;nm0466349;
tt1907668;nm0000709;
tt1599348;nm1174251;
tt0477080;nm0001716;
tt1037705;nm0400436;
tt1037705;nm0400441;
tt1111422;nm0001716;
tt0427309;nm0000243;
tt15342244;nm0001707;
tt7461272;nm0619507;
tt3104956;nm0285379;
tt3104956;nm0938645;
tt14393734;nm0243837;
tt2222052;nm0265852;
tt1727770;nm0001402;
tt2692250;nm0506613;
tt0910885;nm0788426;
tt1294970;nm0004675;
tt2624412;nm1996918;
tt1839642;nm1242062;
tt1327773;nm0200005;
tt1402488;nm0004306;
tt1402488;nm0248495;
tt1402488;nm1668276;
tt0976238;nm0065608;
tt14555174;nm1897760;
tt22394702;nm4864836;
tt22394694;nm4864836;
tt14656632;nm0751080;
tt21435436;nm4864836;
tt16527290;nm1760759;
tt15837458;nm1230733;
tt14686544;nm0425364;
tt14849038;nm1714788;
tt15391770;nm2846368;
tt14577304;nm0973835;
tt14412366;nm5090040;
tt14174168;nm4864836;
tt13496236;nm4864836;
tt14577300;nm4097598;
tt4595186;nm0054954;
tt20217988;nm13655837;
tt7737640;nm0853238;
tt12281808;nm4025993;
tt12281808;nm3636973;
tt12281808;nm4538446;
tt10344522;nm0006554;
tt6359956;nm0524190;
tt6359956;nm0601859;
tt4651520;nm0524190;
tt4651520;nm0601859;
tt2141773;nm0316139;
tt2141773;nm0795842;
tt16280138;nm0001752;
tt11252248;nm1730221;
tt11252248;nm1475594;
tt6264654;nm0506613;
tt6733874;nm0860483;
tt6182908;nm0456732;
tt6182908;nm1134222;
tt7699354;nm1029172;
tt7699354;nm2985993;
tt5439796;nm0001752;
tt4116284;nm0003021;
tt15257160;nm0946734;
tt0870154;nm1429471;
tt6842770;nm0788234;
tt8332922;nm1024677;
tt6644200;nm1024677;
tt4131800;nm2149505;
tt4155534;nm0051643;
tt4155534;nm1762349;
tt4155534;nm1445824;
tt3631112;nm0853238;
tt2381991;nm1031639;
tt3397884;nm0898288;
tt2180411;nm0551128;
tt14230458;nm0487166;
tt11729844;nm0487166;
tt3228774;nm0318916;
tt13972044;nm2591093;
tt11438728;nm0310615;
tt1560220;nm0281508;
tt9471222;nm2953547;
tt9471222;nm2997903;
tt10177486;nm5968383;
tt5083738;nm0487166;
tt4622512;nm0206760;
tt4622512;nm0267512;
tt3783958;nm3227090;
tt14813150;nm1626716;
tt11433048;nm6828035;
tt6914122;nm1189755;
tt8368406;nm2705923;
tt7339248;nm2720681;
tt6866224;nm1243740;
tt0974015;nm0811583;
tt6817212;nm4784847;
tt3110958;nm0160840;
tt16419074;nm0000255;
tt4244994;nm0000631;
tt10696896;nm0565336;
tt11525644;nm0001752;
tt6521876;nm0003620;
tt1950186;nm0003506;
tt7153766;nm0001752;
tt3501632;nm0169806;
tt0491175;nm0000123;
tt15326988;nm0002077;
tt1649418;nm0751577;
tt1649418;nm0751648;
tt10298810;nm0533691;
tt4995776;nm1356268;
tt4154664;nm1349818;
tt4154664;nm0281396;
tt4481414;nm1989536;
tt8080204;nm0001675;
tt11128440;nm0003620;
tt2180339;nm0001490;
tt3108894;nm0000123;
tt8544498;nm0640334;
tt7456312;nm2011696;
tt1488606;nm1170855;
tt2361317;nm0000255;
tt14230388;nm0027572;
tt7405458;nm0286975;
tt4593060;nm0000709;
tt3704428;nm0525303;
tt3420504;nm0764601;
tt6878306;nm0339030;
tt13143964;nm0938471;
tt6048922;nm0773689;
tt3224458;nm1716636;
tt6294822;nm0000229;
tt7452910;nm0454660;
tt18083578;nm0192090;
tt14153080;nm0103785;
tt13141250;nm0303032;
tt11833408;nm0537550;
tt7469828;nm2008031;
tt5932368;nm0303032;
tt6802400;nm0108132;
tt18180926;nm0861610;
tt27805051;nm0276062;
tt2935622;nm0082450;
tt1488589;nm0868219;
tt1488589;nm0348993;
tt14444726;nm0276062;
tt22698426;nm8766332;
tt15760934;nm0104193;
tt12574336;nm2213147;
tt12574336;nm1883257;
tt12574336;nm0585747;
tt13651794;nm0001331;
tt15684770;nm0000204;
tt4682804;nm1279638;
tt4042818;nm0230859;
tt5960374;nm1227232;
tt2798920;nm0307497;
tt8918080;nm5049326;
tt6673574;nm2326407;
tt10172266;nm5870715;
tt27817437;nm1092087;
tt14109994;nm1257352;
tt2372251;nm0181579;
tt4003440;nm0001885;
tt4685806;nm1950060;
tt2503944;nm0920274;
tt9419884;nm0000600;
tt7556122;nm0697656;
tt6394270;nm0005366;
tt1620981;nm0862911;
tt1620981;nm0970447;
tt2139881;nm1349522;
tt9196186;nm0310615;
tt3721964;nm0003482;
tt5610554;nm0718646;
tt12573454;nm0139081;
tt12121582;nm0251986;
tt9357050;nm0154716;
tt11084896;nm4136807;
tt11084896;nm0868871;
tt6111574;nm0942504;
tt13617176;nm3817568;
tt7435316;nm0853380;
tt9643214;nm0345174;
tt7985692;nm0294505;
tt6046314;nm0919369;
tt6902696;nm0133326;
tt1517268;nm1950086;
tt6334354;nm0348181;
tt8376234;nm0323239;
tt7713068;nm4014166;
tt5294522;nm3098802;
tt2328900;nm6066050;
tt6905696;nm1553775;
tt4463816;nm2389363;
tt15364972;nm3122113;
tt10354106;nm0219136;
tt13334024;nm8680614;
tt11609074;nm1312575;
tt5807606;nm0463620;
tt1780967;nm4970700;
tt2866708;nm1424282;
tt6316466;nm3636870;
tt6566768;nm4462129;
tt5090568;nm4023702;
tt5113044;nm0049633;
tt5113044;nm1556070;
tt5113044;nm3646390;
tt9376612;nm2308774;
tt8368408;nm4142927;
tt7638348;nm0138620;
tt8623904;nm0082450;
tt3447590;nm0911334;
tt19224994;nm4598514;
tt13649036;nm0612720;
tt7097896;nm0785227;
tt11127680;nm0053028;
tt11009048;nm7564700;
tt6587046;nm0594503;
tt19064880;nm0716257;
tt1877830;nm0716257;
tt7395114;nm1290515;
tt11657754;nm5777850;
tt7984766;nm2391575;
tt7984734;nm3211470;
tt4827558;nm0219136;
tt5881528;nm0954655;
tt5881528;nm0954658;
tt9726818;nm1509478;
tt9726818;nm1343394;
tt7250312;nm1871577;
tt4846232;nm1509478;
tt4846232;nm1343394;
tt1212428;nm0336695;
tt11813216;nm1732981;
tt12262116;nm0000165;
tt8633464;nm3226379;
tt9664108;nm1139726;
tt3089630;nm0000110;
tt8367814;nm0005363;
tt3861390;nm0000318;
tt9670896;nm2185596;
tt9670896;nm5265222;
tt4218572;nm2588606;
tt5592248;nm0001068;
tt8258502;nm0204628;
tt21192142;nm0354091;
tt6875952;nm1018521;
tt19770238;nm3834799;
tt10375396;nm5516767;
tt10375396;nm2326407;
tt9100054;nm0350454;
tt15521220;nm3564817;
tt12921670;nm8534613;
tt12921670;nm8534614;
tt10681614;nm7395735;
tt10681614;nm2313382;
tt12235102;nm10123528;
tt12235102;nm10123533;
tt13391802;nm1049433;
tt11564570;nm0426059;
tt5843850;nm2197025;
tt2379713;nm0005222;
tt5177694;nm0001220;
tt1074638;nm0005222;
tt1568346;nm0000399;
tt0983193;nm0000229;
tt1462041;nm0006487;
